radio,mcc,net,area,cell,unit,lon,lat,GID_0
UMTS,614,2,320,6695525,0,2.1155548095703,13.511123657227,NER
UMTS,614,2,320,6695458,0,2.1443939208984,13.526229858398,NER
UMTS,614,2,600,23902,0,5.2906036376953,14.851455688477,NER
UMTS,614,2,8020,10363,0,2.0716094970703,13.522109985352,NER
UMTS,614,2,320,6695376,0,2.1155548095703,13.489151000977,NER
UMTS,614,2,8005,23751,0,2.1114349365234,13.512496948242,NER
UMTS,614,2,8025,254,0,2.1265411376953,13.513870239258,NER
UMTS,614,2,510,53443,0,7.0937347412109,13.501510620117,NER
UMTS,614,2,750,1644,0,3.4339141845703,11.88102722168,NER
UMTS,614,2,320,6695378,0,2.1045684814453,13.491897583008,NER
UMTS,614,2,8000,172,0,2.0867156982422,13.527603149414,NER
UMTS,614,4,30112,298703,0,7.119141,13.487091,NER
UMTS,614,4,30112,167520,0,7.1212005615234,13.51936340332,NER
UMTS,614,4,20112,290152,0,8.982697,13.805008,NER
UMTS,614,4,30112,167091,0,7.1074676513672,13.500137329102,NER
UMTS,614,4,10112,171081,0,12.608871459961,13.313369750977,NER
UMTS,614,2,13825,6695124,0,2.079163,13.520737,NER
UMTS,614,4,20112,290454,0,8.9847564697266,13.839340209961,NER
UMTS,614,4,30112,296555,0,7.128754,13.51799,NER
UMTS,614,4,112,134209,0,7.9850006103516,16.985549926758,NER
UMTS,614,2,16385,6694796,0,2.1237945556641,13.508377075195,NER
UMTS,614,4,30112,165482,0,7.1170806884766,13.505630493164,NER
UMTS,614,2,13825,6695053,0,2.0853424072266,13.520736694336,NER
UMTS,614,4,30112,166082,0,7.1129608154297,13.482284545898,NER
UMTS,614,4,40112,132482,0,5.284081,14.886818,NER
UMTS,614,2,13825,6695335,0,2.1045684814453,13.522109985352,NER
UMTS,614,4,50112,50182,0,2.1457672119141,13.530349731445,NER
UMTS,614,4,50112,89651,0,2.082596,13.491898,NER
UMTS,614,4,50112,87546,0,2.1334075927734,13.534469604492,NER
UMTS,614,4,40112,309261,0,5.2562713623047,13.806381225586,NER
UMTS,614,4,50112,88348,0,2.101822,13.484116,NER
UMTS,614,4,40112,135784,0,5.2219390869141,14.861068725586,NER
UMTS,614,4,50112,115563,0,2.1814727783203,13.47541809082,NER
UMTS,614,4,50112,87948,0,2.087574,13.487778,NER
UMTS,614,4,50112,89550,0,2.1471405029297,13.487777709961,NER
UMTS,614,4,50112,50285,0,2.1334075927734,13.533096313477,NER
UMTS,614,4,50112,89649,0,2.0935821533203,13.494644165039,NER
UMTS,614,4,40112,135983,0,5.265198,14.897461,NER
UMTS,614,4,50112,115603,0,2.1443939208984,13.491897583008,NER
UMTS,614,4,50112,115715,0,2.1320343017578,13.527603149414,NER
UMTS,614,4,50112,115784,0,2.114631,13.515679,NER
UMTS,614,4,50112,115623,0,2.1320343017578,13.505630493164,NER
UMTS,614,4,50112,115664,0,2.1402740478516,13.516616821289,NER
UMTS,614,4,50112,115675,0,2.098701,13.493271,NER
UMTS,614,4,50112,115749,0,2.1814727783203,13.476791381836,NER
UMTS,614,4,50112,115783,0,2.1169281005859,13.51936340332,NER
UMTS,614,4,50112,115605,0,2.1471405029297,13.490524291992,NER
UMTS,614,4,50112,116064,0,2.0674896240234,13.538589477539,NER
UMTS,614,4,50112,115634,0,2.1402740478516,13.511123657227,NER
UMTS,614,4,50112,117544,0,2.1265411376953,13.490524291992,NER
UMTS,614,4,50112,117149,0,2.133408,13.522797,NER
UMTS,614,4,50112,117349,0,2.1361541748047,13.539962768555,NER
UMTS,614,4,50112,117248,0,2.1320343017578,13.524856567383,NER
UMTS,614,4,50112,116239,0,2.0798492431641,13.501510620117,NER
UMTS,614,4,50112,117251,0,2.1334075927734,13.526229858398,NER
UMTS,614,4,50112,116448,0,2.136154,13.514328,NER
UMTS,614,4,50112,117051,0,2.124069,13.513321,NER
UMTS,614,4,50112,116950,0,2.117386,13.507004,NER
UMTS,614,4,50112,116334,0,2.138006,13.504565,NER
UMTS,614,4,50112,117147,0,2.1320343017578,13.517990112305,NER
UMTS,614,4,50112,116649,0,2.1306610107422,13.509750366211,NER
UMTS,614,4,50112,116546,0,2.1492,13.523483,NER
UMTS,614,4,50112,116275,0,2.1416473388672,13.467178344727,NER
UMTS,614,4,50112,116347,0,2.130203,13.502884,NER
UMTS,614,4,50112,116263,0,2.112259,13.494095,NER
UMTS,614,4,50112,116274,0,2.1526336669922,13.457565307617,NER
UMTS,614,2,305,6630048,0,7.114334,13.519363,NER
UMTS,614,2,305,6630837,0,8.9888763427734,13.803634643555,NER
UMTS,614,2,310,6694697,0,2.108917,13.541565,NER
UMTS,614,2,305,6630838,0,8.9847564697266,13.80500793457,NER
UMTS,614,2,305,6630099,0,7.1019744873047,13.490524291992,NER
UMTS,614,2,305,6630639,0,8.9669036865234,13.811874389648,NER
UMTS,614,2,305,6630478,0,5.2700042724609,14.888534545898,NER
UMTS,614,2,310,6694694,0,2.108231,13.533554,NER
UMTS,614,2,305,6630477,0,5.275154,14.887505,NER
UMTS,614,2,305,6630027,0,7.1143341064453,13.512496948242,NER
UMTS,614,2,310,6694774,0,2.122208,13.535201,NER
UMTS,614,2,310,6694698,0,2.108688,13.543472,NER
UMTS,614,2,310,6694728,0,2.075842,13.534222,NER
UMTS,614,2,310,6694938,0,2.0853424072266,13.527603149414,NER
UMTS,614,2,310,6695097,0,2.1279144287109,13.556442260742,NER
UMTS,614,2,310,6695126,0,2.0839691162109,13.522109985352,NER
UMTS,614,2,310,6695203,0,2.103195,13.532547,NER
UMTS,614,2,310,6695127,0,2.081528,13.526993,NER
UMTS,614,2,310,6694905,0,2.070236,13.542513,NER
UMTS,614,2,310,6695006,0,2.0194244384766,13.553695678711,NER
UMTS,614,2,310,6695005,0,2.0276641845703,13.574295043945,NER
UMTS,614,2,310,6695167,0,2.048981,13.5247,NER
UMTS,614,2,310,6694986,0,2.091015,13.548532,NER
UMTS,614,2,310,6695014,0,2.0990753173828,13.524856567383,NER
UMTS,614,2,310,6695124,0,2.079243,13.523716,NER
UMTS,614,2,310,6695183,0,2.109277,13.55448,NER
UMTS,614,2,310,6694894,0,2.1128082275391,13.549575805664,NER
UMTS,614,2,310,6694975,0,2.110147,13.558073,NER
UMTS,614,2,310,6694907,0,2.067069,13.523395,NER
UMTS,614,2,310,6695055,0,2.0825958251953,13.51936340332,NER
UMTS,614,2,310,6695113,0,2.108345,13.566742,NER
UMTS,614,2,310,6695425,0,2.1279144287109,13.546829223633,NER
UMTS,614,2,310,6695504,0,2.1237945556641,13.524856567383,NER
UMTS,614,2,310,6695437,0,2.1004486083984,13.542709350586,NER
UMTS,614,2,310,6695285,0,2.0949554443359,13.493270874023,NER
UMTS,614,2,310,6695398,0,2.0963287353516,13.512496948242,NER
UMTS,614,2,310,6695396,0,2.104568,13.508102,NER
UMTS,614,2,310,6695416,0,2.105517,13.542917,NER
UMTS,614,2,310,6695366,0,2.1114349365234,13.55094909668,NER
UMTS,614,2,310,6695433,0,2.098931,13.539563,NER
UMTS,614,2,310,6695228,0,2.092647,13.522622,NER
UMTS,614,2,310,6695325,0,2.1018218994141,13.545455932617,NER
UMTS,614,2,310,6695313,0,2.105484,13.539505,NER
UMTS,614,2,310,6695503,0,2.1320343017578,13.531723022461,NER
UMTS,614,2,310,6695427,0,2.1320343017578,13.538589477539,NER
UMTS,614,2,310,6695487,0,2.0963287353516,13.493270874023,NER
UMTS,614,2,310,6695527,0,2.104912,13.51078,NER
UMTS,614,2,310,6695225,0,2.0922088623047,13.523483276367,NER
UMTS,614,2,320,6694738,0,2.117203,13.507004,NER
UMTS,614,2,315,6761459,0,7.395401,18.737412,NER
UMTS,614,2,310,6695905,0,7.9808807373047,16.986923217773,NER
UMTS,614,2,320,6694837,0,2.080765,13.492813,NER
UMTS,614,2,320,6694834,0,2.0853424072266,13.490524291992,NER
UMTS,614,2,310,6696455,0,3.1922149658203,13.051071166992,NER
UMTS,614,2,320,6694797,0,2.123108,13.51387,NER
UMTS,614,2,320,6694825,0,2.1059417724609,13.516616821289,NER
UMTS,614,2,310,6696503,0,4.0573883056641,13.633346557617,NER
UMTS,614,2,310,6696225,0,7.991867,16.982117,NER
UMTS,614,2,310,6696635,0,1.7983245849609,13.12385559082,NER
UMTS,614,2,320,6694736,0,2.116928,13.505287,NER
UMTS,614,2,310,6696328,0,2.071609,13.521423,NER
UMTS,614,2,310,6696874,0,2.100449,13.493663,NER
UMTS,614,2,310,6695793,0,3.196335,13.051758,NER
UMTS,614,2,310,6696464,0,2.11116,13.502335,NER
UMTS,614,2,320,6694806,0,2.137497,13.501222,NER
UMTS,614,2,320,6694824,0,2.112193,13.507952,NER
UMTS,614,2,320,6694958,0,2.1361541748047,13.512496948242,NER
UMTS,614,2,320,6695148,0,2.174471,13.481699,NER
UMTS,614,2,320,6695136,0,2.113907,13.502884,NER
UMTS,614,2,320,6695154,0,2.1361541748047,13.476791381836,NER
UMTS,614,2,320,6695145,0,2.151336,13.476571,NER
UMTS,614,2,320,6695227,0,2.0963287353516,13.494644165039,NER
UMTS,614,2,320,6694915,0,2.1389007568359,13.537216186523,NER
UMTS,614,2,320,6695244,0,2.1196746826172,13.500137329102,NER
UMTS,614,2,320,6695068,0,2.1526336669922,13.489151000977,NER
UMTS,614,2,320,6695086,0,2.11706,13.515193,NER
UMTS,614,2,320,6695047,0,2.0990753173828,13.479537963867,NER
UMTS,614,2,320,6695408,0,2.1663665771484,13.513870239258,NER
UMTS,614,2,750,35,0,2.9093170166016,13.082656860352,NER
UMTS,614,2,8005,25,0,2.0674896240234,13.523483276367,NER
UMTS,614,2,320,6695345,0,2.1526336669922,13.500137329102,NER
UMTS,614,2,320,6696327,0,2.0771026611328,13.505630493164,NER
UMTS,614,2,320,6695373,0,2.1100616455078,13.490524291992,NER
UMTS,614,2,8025,256,0,2.2212982177734,13.446578979492,NER
UMTS,614,2,320,6695467,0,2.2034454345703,13.457565307617,NER
UMTS,614,2,8005,14771,0,2.1265411376953,13.559188842773,NER
UMTS,614,2,13825,6694703,0,2.1004486083984,13.513870239258,NER
UMTS,614,2,320,6695497,0,2.134094,13.511124,NER
UMTS,614,2,320,6696475,0,2.134094,13.522797,NER
UMTS,614,2,320,6695494,0,2.1320343017578,13.509750366211,NER
UMTS,614,4,30112,298583,0,7.0951080322266,13.537216186523,NER
UMTS,614,4,10112,171082,0,12.65007019043,13.358688354492,NER
UMTS,614,4,30112,298591,0,7.1184539794922,13.508377075195,NER
UMTS,614,4,20112,280156,0,8.978577,13.813248,NER
UMTS,614,4,20112,290153,0,8.9778900146484,13.813247680664,NER
UMTS,614,2,13825,6694825,0,2.1073150634766,13.515243530273,NER
UMTS,614,4,30112,298183,0,7.1143341064453,13.513870239258,NER
UMTS,614,4,20112,290792,0,8.9943695068359,13.821487426758,NER
UMTS,614,4,30112,292455,0,7.120507,13.510502,NER
UMTS,614,2,16385,6696325,0,2.0674896240234,13.523483276367,NER
UMTS,614,4,30112,298592,0,7.1308135986328,13.517990112305,NER
UMTS,614,4,30112,298181,0,7.1335601806641,13.516616821289,NER
UMTS,614,4,30112,298832,0,7.1349334716797,13.531723022461,NER
UMTS,614,4,20112,280356,0,8.9833831787109,13.803634643555,NER
UMTS,614,4,20112,290932,0,8.98819,13.821487,NER
UMTS,614,4,20112,290163,0,8.987503,13.806381,NER
UMTS,614,4,20112,290821,0,8.9847564697266,13.83659362793,NER
UMTS,614,4,20112,290882,0,8.981323,13.802948,NER
UMTS,614,2,13825,6694934,0,2.087173,13.52211,NER
UMTS,614,2,13825,6695123,0,2.080948,13.521835,NER
UMTS,614,4,20112,159861,0,8.9737701416016,13.818740844727,NER
UMTS,614,4,50112,89647,0,2.097977,13.490524,NER
UMTS,614,4,50112,85547,0,2.1224212646484,13.490524291992,NER
UMTS,614,4,50112,85549,0,2.1265411376953,13.498764038086,NER
UMTS,614,4,40112,138082,0,5.270691,14.898148,NER
UMTS,614,4,40112,178183,0,5.2494049072266,13.803634643555,NER
UMTS,614,4,50112,89249,0,2.1347808837891,13.480911254883,NER
UMTS,614,4,50111,115874,0,2.105255,13.520737,NER
UMTS,614,4,50112,50171,0,2.1375274658203,13.523483276367,NER
UMTS,614,4,40112,188081,0,5.272751,14.889221,NER
UMTS,614,4,50112,115595,0,2.168198,13.523483,NER
UMTS,614,4,50112,89347,0,2.1897125244141,13.405380249023,NER
UMTS,614,4,50112,89348,0,2.1018218994141,13.515243530273,NER
UMTS,614,4,50112,115725,0,2.1389007568359,13.537216186523,NER
UMTS,614,4,50112,116063,0,2.0688629150391,13.539962768555,NER
UMTS,614,4,50112,115647,0,2.3751068115234,13.376541137695,NER
UMTS,614,4,50112,115824,0,2.1306610107422,13.534469604492,NER
UMTS,614,4,50112,115835,0,2.1375274658203,13.542709350586,NER
UMTS,614,4,50112,115644,0,2.144737,13.516617,NER
UMTS,614,4,50112,115685,0,2.115898,13.507576,NER
UMTS,614,4,50112,116050,0,2.1855926513672,13.516616821289,NER
UMTS,614,4,50112,115684,0,2.1183013916016,13.504257202148,NER
UMTS,614,4,50112,115650,0,2.1855926513672,13.45344543457,NER
UMTS,614,4,50112,115651,0,2.1691131591797,13.478164672852,NER
UMTS,614,4,50112,115905,0,2.1114349365234,13.542709350586,NER
UMTS,614,4,50112,115823,0,2.1320343017578,13.533096313477,NER
UMTS,614,4,50112,116350,0,2.133408,13.498764,NER
UMTS,614,4,50112,116446,0,2.141922,13.51387,NER
UMTS,614,4,50112,116265,0,2.103588,13.479244,NER
UMTS,614,4,50112,116849,0,2.106628,13.492584,NER
UMTS,614,4,50112,116325,0,2.109854,13.505422,NER
UMTS,614,4,50112,116535,0,2.114525,13.502884,NER
UMTS,614,4,50112,117148,0,2.1292877197266,13.516616821289,NER
UMTS,614,4,50112,116847,0,2.1031951904297,13.487777709961,NER
UMTS,614,4,50112,117249,0,2.1389007568359,13.524856567383,NER
UMTS,614,4,50112,116750,0,2.1430206298828,13.512496948242,NER
UMTS,614,4,50112,116846,0,2.106216,13.504395,NER
UMTS,614,4,50112,117348,0,2.1402740478516,13.535842895508,NER
UMTS,614,4,50112,116946,0,2.1196746826172,13.509750366211,NER
UMTS,614,4,50112,116335,0,2.1334075927734,13.509750366211,NER
UMTS,614,4,50112,115948,0,2.154465,13.500595,NER
UMTS,614,4,50112,116949,0,2.125992,13.513321,NER
UMTS,614,4,50112,116505,0,2.0853424072266,13.526229858398,NER
UMTS,614,4,50112,116249,0,2.1361541748047,13.496017456055,NER
UMTS,614,4,50112,116184,0,2.16156,13.507004,NER
UMTS,614,4,50112,117543,0,2.1251678466797,13.49739074707,NER
UMTS,614,4,50112,117347,0,2.1485137939453,13.51936340332,NER
UMTS,614,4,50112,116193,0,2.1128082275391,13.579788208008,NER
UMTS,614,4,50112,116348,0,2.1279144287109,13.502883911133,NER
UMTS,614,4,50112,116951,0,2.1155548095703,13.50700378418,NER
UMTS,614,4,50112,116183,0,2.1787261962891,13.512496948242,NER
UMTS,614,4,50112,116450,0,2.1402740478516,13.511123657227,NER
UMTS,614,4,50112,116333,0,2.138474,13.504905,NER
UMTS,614,4,50112,117246,0,2.1361541748047,13.524856567383,NER
UMTS,614,4,50112,116250,0,2.133408,13.450699,NER
UMTS,614,4,50112,116948,0,2.118626,13.509524,NER
UMTS,614,4,50112,117546,0,2.1224212646484,13.515243530273,NER
UMTS,614,4,50112,117448,0,2.110519,13.51387,NER
UMTS,614,4,50112,117250,0,2.1375274658203,13.51936340332,NER
UMTS,614,4,50112,117943,0,2.1512603759766,13.496017456055,NER
UMTS,614,4,50112,118846,0,2.1031951904297,13.520736694336,NER
UMTS,614,4,50112,117884,0,2.1663665771484,13.504257202148,NER
UMTS,614,4,50112,117795,0,2.0729827880859,13.496017456055,NER
UMTS,614,4,50112,118249,0,2.1292877197266,13.533096313477,NER
UMTS,614,4,50112,117593,0,2.149887,13.522797,NER
UMTS,614,4,50112,117834,0,2.105118,13.468826,NER
UMTS,614,4,50112,117893,0,2.106628,13.512497,NER
UMTS,614,4,50112,118848,0,2.098389,13.51799,NER
UMTS,614,4,50112,117903,0,2.106628,13.50975,NER
UMTS,614,4,50112,117573,0,2.1334075927734,13.504257202148,NER
UMTS,614,4,50112,117551,0,2.12025,13.517756,NER
UMTS,614,4,50112,117750,0,2.097702,13.495331,NER
UMTS,614,4,50112,121547,0,2.100792,13.512454,NER
UMTS,614,4,50112,117783,0,2.093719,13.490707,NER
UMTS,614,4,50114,246995,0,2.0908355712891,13.52897644043,NER
UMTS,614,4,50112,122748,0,2.101556,13.479786,NER
UMTS,614,4,50112,196099,0,3.1949615478516,13.041458129883,NER
UMTS,614,4,50114,247065,0,2.0990753173828,13.542709350586,NER
UMTS,614,4,50112,196097,0,3.1839752197266,13.049697875977,NER
UMTS,614,4,50114,118346,0,2.1334075927734,13.544082641602,NER
UMTS,614,4,50112,186382,0,3.1867218017578,13.053817749023,NER
UMTS,614,4,50112,123446,0,2.138044,13.504815,NER
UMTS,614,4,50114,218723,0,2.1183013916016,13.552322387695,NER
UMTS,614,4,50112,246966,0,2.1183013916016,13.527603149414,NER
UMTS,614,4,50112,246995,0,2.0894622802734,13.52897644043,NER
UMTS,614,4,50112,136790,0,3.2073211669922,13.04557800293,NER
UMTS,614,4,50114,200122,0,2.1169281005859,13.52897644043,NER
UMTS,614,4,50114,115873,0,2.0977020263672,13.533096313477,NER
UMTS,614,4,50114,246997,0,2.089462,13.528805,NER
UMTS,614,4,50114,115863,0,2.1251678466797,13.537216186523,NER
UMTS,614,4,50112,196098,0,3.1922149658203,13.053817749023,NER
UMTS,614,4,50114,247447,0,2.0949554443359,13.531723022461,NER
UMTS,614,4,50114,247507,0,2.058306,13.551949,NER
UMTS,614,4,50114,248827,0,2.1237945556641,13.55094909668,NER
UMTS,614,4,50114,247555,0,2.0839691162109,13.522109985352,NER
UMTS,614,4,50114,247106,0,2.0825958251953,13.545455932617,NER
UMTS,614,4,50114,248927,0,2.1073150634766,13.556442260742,NER
UMTS,614,4,50114,250221,0,2.1210479736328,13.538589477539,NER
UMTS,614,4,50114,247556,0,2.094269,13.515587,NER
UMTS,614,4,50114,250518,0,2.1018218994141,13.534469604492,NER
UMTS,614,4,50114,247537,0,2.0867156982422,13.54133605957,NER
UMTS,614,4,50114,250223,0,2.1169281005859,13.537216186523,NER
UMTS,614,4,50114,247457,0,2.0853424072266,13.544082641602,NER
UMTS,614,4,50114,250421,0,2.0908355712891,13.52897644043,NER
UMTS,614,4,50114,247086,0,2.0592498779297,13.526229858398,NER
UMTS,614,4,50114,250520,0,2.0977020263672,13.533096313477,NER
UMTS,614,4,50114,250418,0,2.092209,13.526993,NER
UMTS,614,4,50114,247595,0,2.0867156982422,13.561935424805,NER
UMTS,614,4,50114,255220,0,2.0633697509766,13.538589477539,NER
UMTS,614,4,50114,251519,0,2.084441,13.538933,NER
UMTS,614,4,50114,254718,0,2.0977020263672,13.544082641602,NER
UMTS,614,4,50114,255023,0,2.083244,13.538072,NER
UMTS,614,4,50114,255020,0,2.0867156982422,13.539962768555,NER
UMTS,614,4,50114,251518,0,2.0867156982422,13.549575805664,NER
UMTS,614,4,50114,255420,0,2.0592498779297,13.531723022461,NER
UMTS,614,4,50114,251819,0,2.0661163330078,13.538589477539,NER
UMTS,614,4,50114,251618,0,2.0963287353516,13.559188842773,NER
UMTS,614,4,50114,255421,0,2.0688629150391,13.537216186523,NER
UMTS,614,4,50114,254619,0,2.1031951904297,13.566055297852,NER
UMTS,614,4,50114,251120,0,2.09676,13.544461,NER
UMTS,614,4,50114,251021,0,2.0908355712891,13.533096313477,NER
UMTS,614,4,50114,254721,0,2.1004486083984,13.553695678711,NER
UMTS,614,4,50114,256222,0,2.0839691162109,13.523483276367,NER
UMTS,614,4,50114,255623,0,2.0716094970703,13.546829223633,NER
UMTS,614,4,50114,255722,0,2.082555,13.533867,NER
UMTS,614,4,50114,255618,0,2.0743560791016,13.552322387695,NER
UMTS,614,4,50114,255619,0,2.0784759521484,13.549575805664,NER
UMTS,614,4,50114,255620,0,2.073669,13.546143,NER
UMTS,614,4,50114,255423,0,2.0702362060547,13.534469604492,NER
UMTS,614,4,50112,115724,0,2.1443939208984,13.526229858398,NER
UMTS,614,4,50112,116349,0,2.137132,13.504771,NER
UMTS,614,4,50112,116449,0,2.1430206298828,13.513870239258,NER
UMTS,614,4,50112,116751,0,2.1375274658203,13.523483276367,NER
UMTS,614,4,50112,116423,0,2.0702362060547,13.537216186523,NER
UMTS,614,4,50112,116151,0,2.136841,13.494644,NER
UMTS,614,4,50112,116246,0,2.1375274658203,13.496017456055,NER
UMTS,614,4,50112,117146,0,2.1334075927734,13.520736694336,NER
UMTS,614,4,50112,116646,0,2.1306610107422,13.509750366211,NER
UMTS,614,4,50112,117773,0,2.0771026611328,13.505630493164,NER
UMTS,614,4,50112,117649,0,2.093582,13.513184,NER
UMTS,614,4,50112,118546,0,2.1169281005859,13.522109985352,NER
UMTS,614,4,50112,118349,0,2.1320343017578,13.533096313477,NER
UMTS,614,4,50112,118951,0,2.1608734130859,13.505630493164,NER
UMTS,614,4,50112,117563,0,2.1334075927734,13.500137329102,NER
UMTS,614,4,50112,117785,0,2.0880889892578,13.489151000977,NER
UMTS,614,4,50112,117650,0,2.089462,13.489666,NER
UMTS,614,4,50112,119049,0,2.081223,13.493958,NER
UMTS,614,4,50112,118047,0,2.121038,13.521566,NER
UMTS,614,4,50112,118251,0,2.1279144287109,13.52897644043,NER
UMTS,614,4,50112,117947,0,2.114072,13.516397,NER
UMTS,614,4,50112,117585,0,2.1512603759766,13.489151000977,NER
UMTS,614,4,50112,117595,0,2.1457672119141,13.512496948242,NER
UMTS,614,4,50112,122551,0,2.0812225341797,13.50700378418,NER
UMTS,614,4,50114,246965,0,2.1128082275391,13.534469604492,NER
UMTS,614,4,50114,246987,0,2.1251678466797,13.546829223633,NER
UMTS,614,4,50112,121951,0,2.16774,13.520737,NER
UMTS,614,4,50112,188182,0,3.2128143310547,13.05793762207,NER
UMTS,614,4,50114,247046,0,2.08168,13.523483,NER
UMTS,614,4,50112,196082,0,3.2169342041016,13.040084838867,NER
UMTS,614,4,50112,250322,0,2.1265411376953,13.537216186523,NER
UMTS,614,4,50114,246985,0,2.1306610107422,13.545455932617,NER
UMTS,614,4,50112,121949,0,2.1787261962891,13.512496948242,NER
UMTS,614,4,50112,123451,0,2.1347808837891,13.50700378418,NER
UMTS,614,4,50114,116239,0,2.0812225341797,13.504257202148,NER
UMTS,614,4,50114,247006,0,2.10704,13.53035,NER
UMTS,614,4,50112,122750,0,2.1155548095703,13.476791381836,NER
UMTS,614,4,50114,247496,0,2.0647430419922,13.531723022461,NER
UMTS,614,4,50114,247456,0,2.0825958251953,13.533096313477,NER
UMTS,614,4,50114,247545,0,2.0839691162109,13.542709350586,NER
UMTS,614,4,50114,247076,0,2.1086883544922,13.546829223633,NER
UMTS,614,4,50114,250521,0,2.1018218994141,13.534469604492,NER
UMTS,614,4,50114,250319,0,2.126541,13.542023,NER
UMTS,614,4,50114,247536,0,2.096081,13.540744,NER
UMTS,614,4,50114,247547,0,2.068212,13.549137,NER
UMTS,614,4,50114,247486,0,2.0798492431641,13.544082641602,NER
UMTS,614,4,50114,251023,0,2.0880889892578,13.534469604492,NER
UMTS,614,4,50114,255218,0,2.0825958251953,13.534469604492,NER
UMTS,614,4,50114,255419,0,2.06955,13.53241,NER
UMTS,614,4,50114,254319,0,2.0743560791016,13.527603149414,NER
UMTS,614,4,50114,254818,0,2.1114349365234,13.534469604492,NER
UMTS,614,4,50114,251423,0,2.0702362060547,13.542709350586,NER
UMTS,614,4,50114,254722,0,2.0990753173828,13.545455932617,NER
UMTS,614,4,50114,251223,0,2.0990753173828,13.55094909668,NER
UMTS,614,4,50114,251822,0,2.0633697509766,13.538589477539,NER
UMTS,614,4,50114,251118,0,2.0990753173828,13.544082641602,NER
UMTS,614,4,50114,251321,0,2.0661163330078,13.530349731445,NER
UMTS,614,4,50114,251322,0,2.06749,13.529434,NER
UMTS,614,4,50114,255018,0,2.0880889892578,13.54133605957,NER
UMTS,614,4,50114,251621,0,2.0990753173828,13.561935424805,NER
UMTS,614,4,50114,255222,0,2.084656,13.525543,NER
UMTS,614,4,50114,255319,0,2.0839691162109,13.544082641602,NER
UMTS,614,4,50114,255921,0,2.0867156982422,13.539962768555,NER
UMTS,614,4,50114,255920,0,2.080111,13.539458,NER
UMTS,614,4,50114,256420,0,2.0688629150391,13.564682006836,NER
UMTS,614,4,50114,256021,0,2.0839691162109,13.520736694336,NER
UMTS,614,4,50112,115714,0,2.1347808837891,13.523483276367,NER
UMTS,614,4,50112,115815,0,2.1279144287109,13.52897644043,NER
UMTS,614,4,50112,116238,0,2.092896,13.494644,NER
