year,month,country_1,admin1,location,infra_cate,infra,sub_event_,damage_inf,severity_i,notes,fatalities,actor1,assoc_acto,inter1,actor2,assoc_ac_1,inter2,latitude,longitude,coordinate,source,radio,mcc,net,area,distance_to_event_m
2022,2,Burkina Faso,Centre-Est,Lalgaye,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 6 February 2022, presumed JNIM militants burned telecommunications antennas in the area of Lalgaye (Lalgaye, Koulpelogo).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.6147,-0.0636,"11.6147,-0.0636",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,16,640.3041981842791
2022,2,Burkina Faso,Centre-Est,Lalgaye,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 6 February 2022, presumed JNIM militants burned telecommunications antennas in the area of Lalgaye (Lalgaye, Koulpelogo).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.6147,-0.0636,"11.6147,-0.0636",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,2,503,5058.655397985849
2022,7,Burkina Faso,Centre-Nord,Boala,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 18 July 2022, presumed JNIM militants attacked the town of Boala (Boala, Namentenga). The militants burned the mayor office, a bar, and two telecommunications antennas.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Government of Burkina Faso (2022-); Labour Group (Burkina Faso),Civilians,12.8734,-0.7003,"12.8734,-0.7003",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,7,Burkina Faso,Centre-Nord,Boala,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 18 July 2022, presumed JNIM militants attacked the town of Boala (Boala, Namentenga). The militants burned the mayor office, a bar, and two telecommunications antennas.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Government of Burkina Faso (2022-); Labour Group (Burkina Faso),Civilians,12.8734,-0.7003,"12.8734,-0.7003",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,7,Burkina Faso,Centre-Nord,Boala,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 18 July 2022, presumed JNIM militants attacked the town of Boala (Boala, Namentenga). The militants burned the mayor office, a bar, and two telecommunications antennas.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Government of Burkina Faso (2022-); Labour Group (Burkina Faso),Civilians,12.8734,-0.7003,"12.8734,-0.7003",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,10,Burkina Faso,Centre-Nord,Pibaore,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 25 October 2022, presumed JNIM militants attacked the gendarmerie in the village of Pibaore (Pibaore, Sanmatenga). The militants vandalized and burned the gendarmerie, the mayor's office, and telecommunications antennas.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Police Forces of Burkina Faso (2022-) Gendarmerie; Government of Burkina Faso (2022-),Civilians,12.8935,-0.8141,"12.8935,-0.8141",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,10,Burkina Faso,Centre-Nord,Pibaore,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 25 October 2022, presumed JNIM militants attacked the gendarmerie in the village of Pibaore (Pibaore, Sanmatenga). The militants vandalized and burned the gendarmerie, the mayor's office, and telecommunications antennas.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Police Forces of Burkina Faso (2022-) Gendarmerie; Government of Burkina Faso (2022-),Civilians,12.8935,-0.8141,"12.8935,-0.8141",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,10,Burkina Faso,Centre-Nord,Pibaore,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 25 October 2022, presumed JNIM militants attacked the gendarmerie in the village of Pibaore (Pibaore, Sanmatenga). The militants vandalized and burned the gendarmerie, the mayor's office, and telecommunications antennas.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Police Forces of Burkina Faso (2022-) Gendarmerie; Government of Burkina Faso (2022-),Civilians,12.8935,-0.8141,"12.8935,-0.8141",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,9,Burkina Faso,Centre-Nord,Pibaore,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 6 September 2022, presumed JNIM militants sabotaged a telecommunications antenna in the hamlet of Batenga, near Pibaore (Pibaore, Sanmatenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.8935,-0.8141,"12.8935,-0.8141",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,9,Burkina Faso,Centre-Nord,Pibaore,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 6 September 2022, presumed JNIM militants sabotaged a telecommunications antenna in the hamlet of Batenga, near Pibaore (Pibaore, Sanmatenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.8935,-0.8141,"12.8935,-0.8141",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,9,Burkina Faso,Centre-Nord,Pibaore,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 6 September 2022, presumed JNIM militants sabotaged a telecommunications antenna in the hamlet of Batenga, near Pibaore (Pibaore, Sanmatenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.8935,-0.8141,"12.8935,-0.8141",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,8,Burkina Faso,Boucle du Mouhoun,Yasso,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 19 August 2022, presumed JNIM militants burned two telecommunications antennas in the village of Yasso (Balave, Banwa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.3667,-4.0284,"12.3667,-4.0284",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,8,Burkina Faso,Boucle du Mouhoun,Yasso,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 19 August 2022, presumed JNIM militants burned two telecommunications antennas in the village of Yasso (Balave, Banwa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.3667,-4.0284,"12.3667,-4.0284",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,8,Burkina Faso,Boucle du Mouhoun,Yasso,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 19 August 2022, presumed JNIM militants burned two telecommunications antennas in the village of Yasso (Balave, Banwa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.3667,-4.0284,"12.3667,-4.0284",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,11,Burkina Faso,Nord,Youba,communications,antenna,Looting/property destruction,sabotage_removed,unknown,"Property destruction: On 3 November 2022, presumed JNIM militants sabotaged a telecommunications antenna by removing the batteries in the village of Youba (Ouahigouya, Yatenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.6703,-2.3679,"13.6703,-2.3679",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,30,5235.62594494699
2022,11,Burkina Faso,Nord,Youba,communications,antenna,Looting/property destruction,sabotage_removed,unknown,"Property destruction: On 3 November 2022, presumed JNIM militants sabotaged a telecommunications antenna by removing the batteries in the village of Youba (Ouahigouya, Yatenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.6703,-2.3679,"13.6703,-2.3679",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,30,5618.786980976687
2022,11,Burkina Faso,Nord,Youba,communications,antenna,Looting/property destruction,sabotage_removed,unknown,"Property destruction: On 3 November 2022, presumed JNIM militants sabotaged a telecommunications antenna by removing the batteries in the village of Youba (Ouahigouya, Yatenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.6703,-2.3679,"13.6703,-2.3679",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,30,6199.183528346768
2022,2,Burkina Faso,Centre-Nord,Damkarko 2,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 15 February 2022, presumed JNIM militants destroyed a telecommunications antenna in the village of Damkarko 2 (Bouroum, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.49,-0.5868,"13.49,-0.5868",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,2,Burkina Faso,Centre-Nord,Damkarko 2,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 15 February 2022, presumed JNIM militants destroyed a telecommunications antenna in the village of Damkarko 2 (Bouroum, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.49,-0.5868,"13.49,-0.5868",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,2,Burkina Faso,Centre-Nord,Damkarko 2,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 15 February 2022, presumed JNIM militants destroyed a telecommunications antenna in the village of Damkarko 2 (Bouroum, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.49,-0.5868,"13.49,-0.5868",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,9,Burkina Faso,Nord,Posso,communications,installation,Looting/property destruction,gunfire,damaged,"Property destruction: On 3 September 2022, presumed JNIM militants damaged telecommunications installations by riddling them with bullets in the village of Posso (Boussou, Zondoma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.1,-2.6316,"13.1,-2.6316",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,9,Burkina Faso,Nord,Posso,communications,installation,Looting/property destruction,gunfire,damaged,"Property destruction: On 3 September 2022, presumed JNIM militants damaged telecommunications installations by riddling them with bullets in the village of Posso (Boussou, Zondoma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.1,-2.6316,"13.1,-2.6316",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,9,Burkina Faso,Nord,Posso,communications,installation,Looting/property destruction,gunfire,damaged,"Property destruction: On 3 September 2022, presumed JNIM militants damaged telecommunications installations by riddling them with bullets in the village of Posso (Boussou, Zondoma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.1,-2.6316,"13.1,-2.6316",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,10,Burkina Faso,Hauts-Bassins,Bereba,communications,installation,Looting/property destruction,destruction,destroyed,"Property destruction: On 29 October 2022, presumed JNIM militants destroyed a telecommunication installation in the village of Bereba (Bereba, Tuy).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.6261,-3.6869,"11.6261,-3.6869",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,10,Burkina Faso,Hauts-Bassins,Bereba,communications,installation,Looting/property destruction,destruction,destroyed,"Property destruction: On 29 October 2022, presumed JNIM militants destroyed a telecommunication installation in the village of Bereba (Bereba, Tuy).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.6261,-3.6869,"11.6261,-3.6869",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,10,Burkina Faso,Hauts-Bassins,Bereba,communications,installation,Looting/property destruction,destruction,destroyed,"Property destruction: On 29 October 2022, presumed JNIM militants destroyed a telecommunication installation in the village of Bereba (Bereba, Tuy).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.6261,-3.6869,"11.6261,-3.6869",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2023,3,Burkina Faso,Centre-Nord,Gaoga,communications,installation,Attack on civilians,arson,burned,"On 16 March 2023, presumed JNIM militants attacked the village of Gaoga (Namentenga, Centre-Nord). One civilian was killed. The militants also set fire to the local market and the cell phone installations.",1,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.6905,-0.4516,"12.6905,-0.4516",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,2,503,4046.4601928434204
2023,3,Burkina Faso,Centre-Nord,Gaoga,communications,installation,Attack on civilians,arson,burned,"On 16 March 2023, presumed JNIM militants attacked the village of Gaoga (Namentenga, Centre-Nord). One civilian was killed. The militants also set fire to the local market and the cell phone installations.",1,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.6905,-0.4516,"12.6905,-0.4516",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,2,301,4203.408019590843
2023,3,Burkina Faso,Centre-Nord,Gaoga,communications,installation,Attack on civilians,arson,burned,"On 16 March 2023, presumed JNIM militants attacked the village of Gaoga (Namentenga, Centre-Nord). One civilian was killed. The militants also set fire to the local market and the cell phone installations.",1,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.6905,-0.4516,"12.6905,-0.4516",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,2,301,6604.489074420736
2023,3,Burkina Faso,Centre-Nord,Gaoga,communications,installation,Attack on civilians,arson,burned,"On 16 March 2023, presumed JNIM militants attacked the village of Gaoga (Namentenga, Centre-Nord). One civilian was killed. The militants also set fire to the local market and the cell phone installations.",1,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.6905,-0.4516,"12.6905,-0.4516",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613,2,3004,5323.157021042801
2023,3,Burkina Faso,Centre-Nord,Gaoga,communications,installation,Attack on civilians,arson,burned,"On 16 March 2023, presumed JNIM militants attacked the village of Gaoga (Namentenga, Centre-Nord). One civilian was killed. The militants also set fire to the local market and the cell phone installations.",1,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.6905,-0.4516,"12.6905,-0.4516",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613,2,3003,9029.874300262503
2023,3,Burkina Faso,Centre-Nord,Gaoga,communications,installation,Attack on civilians,arson,burned,"On 16 March 2023, presumed JNIM militants attacked the village of Gaoga (Namentenga, Centre-Nord). One civilian was killed. The militants also set fire to the local market and the cell phone installations.",1,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.6905,-0.4516,"12.6905,-0.4516",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613,2,3003,9957.651203843563
2022,3,Burkina Faso,Centre-Nord,Kourpelle,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 30 March 2022, presumed JNIM militants burned two bars and a telecommunications antenna in the village of Kourpelle (Kongoussi, Bam).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Labour Group (Burkina Faso),Civilians,13.4531,-1.5387,"13.4531,-1.5387",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,3,Burkina Faso,Centre-Nord,Kourpelle,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 30 March 2022, presumed JNIM militants burned two bars and a telecommunications antenna in the village of Kourpelle (Kongoussi, Bam).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Labour Group (Burkina Faso),Civilians,13.4531,-1.5387,"13.4531,-1.5387",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,3,Burkina Faso,Centre-Nord,Kourpelle,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 30 March 2022, presumed JNIM militants burned two bars and a telecommunications antenna in the village of Kourpelle (Kongoussi, Bam).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Labour Group (Burkina Faso),Civilians,13.4531,-1.5387,"13.4531,-1.5387",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,9,Burkina Faso,Est,Kotchari,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 1 September 2022, presumed JNIM militants vandalized telecommunications installations in Kotchari (Tansarga, Tapoa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.8399,1.9187,"11.8399,1.9187",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,9,Burkina Faso,Est,Kotchari,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 1 September 2022, presumed JNIM militants vandalized telecommunications installations in Kotchari (Tansarga, Tapoa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.8399,1.9187,"11.8399,1.9187",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,9,Burkina Faso,Est,Kotchari,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 1 September 2022, presumed JNIM militants vandalized telecommunications installations in Kotchari (Tansarga, Tapoa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.8399,1.9187,"11.8399,1.9187",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,10,Burkina Faso,Hauts-Bassins,Lolio,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 7 October 2022, presumed JNIM militants burned a telecommunications antenna in the village of Lolio (Founzan, Tuy).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.4269,-3.2579,"11.4269,-3.2579",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,2,901,4845.64537008888
2022,10,Burkina Faso,Hauts-Bassins,Lolio,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 7 October 2022, presumed JNIM militants burned a telecommunications antenna in the village of Lolio (Founzan, Tuy).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.4269,-3.2579,"11.4269,-3.2579",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,2,901,4971.003378642703
2022,10,Burkina Faso,Hauts-Bassins,Lolio,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 7 October 2022, presumed JNIM militants burned a telecommunications antenna in the village of Lolio (Founzan, Tuy).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.4269,-3.2579,"11.4269,-3.2579",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,2,901,8201.014808975206
2011,4,Burkina Faso,Centre,Ouagadougou,communications,radio station,Violent demonstration,ransacking,unknown,"Soldiers from three barracks took to the streets of the Burkina Faso capital overnight, firing into the air and pillaging as their mutiny entered a third day, an AFP journalist reported Saturday. A group of mutinous soldiers in the early hours of 15 Apri",0,Rioters (Burkina Faso),Military Forces of Burkina Faso (1987-2014),Rioters,,,,12.3703,-1.5247,"12.3703,-1.5247",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,60,57.59233138493663
2011,4,Burkina Faso,Centre,Ouagadougou,communications,radio station,Violent demonstration,ransacking,unknown,"Soldiers from three barracks took to the streets of the Burkina Faso capital overnight, firing into the air and pillaging as their mutiny entered a third day, an AFP journalist reported Saturday. A group of mutinous soldiers in the early hours of 15 Apri",0,Rioters (Burkina Faso),Military Forces of Burkina Faso (1987-2014),Rioters,,,,12.3703,-1.5247,"12.3703,-1.5247",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,3,300,119.47086701240259
2011,4,Burkina Faso,Centre,Ouagadougou,communications,radio station,Violent demonstration,ransacking,unknown,"Soldiers from three barracks took to the streets of the Burkina Faso capital overnight, firing into the air and pillaging as their mutiny entered a third day, an AFP journalist reported Saturday. A group of mutinous soldiers in the early hours of 15 Apri",0,Rioters (Burkina Faso),Military Forces of Burkina Faso (1987-2014),Rioters,,,,12.3703,-1.5247,"12.3703,-1.5247",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,3,301,122.98919582991756
2011,4,Burkina Faso,Centre,Ouagadougou,communications,radio station,Violent demonstration,ransacking,unknown,"Soldiers from three barracks took to the streets of the Burkina Faso capital overnight, firing into the air and pillaging as their mutiny entered a third day, an AFP journalist reported Saturday. A group of mutinous soldiers in the early hours of 15 Apri",0,Rioters (Burkina Faso),Military Forces of Burkina Faso (1987-2014),Rioters,,,,12.3703,-1.5247,"12.3703,-1.5247",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613,1,105,28.37153706581673
2011,4,Burkina Faso,Centre,Ouagadougou,communications,radio station,Violent demonstration,ransacking,unknown,"Soldiers from three barracks took to the streets of the Burkina Faso capital overnight, firing into the air and pillaging as their mutiny entered a third day, an AFP journalist reported Saturday. A group of mutinous soldiers in the early hours of 15 Apri",0,Rioters (Burkina Faso),Military Forces of Burkina Faso (1987-2014),Rioters,,,,12.3703,-1.5247,"12.3703,-1.5247",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613,3,110,49.13225797893672
2011,4,Burkina Faso,Centre,Ouagadougou,communications,radio station,Violent demonstration,ransacking,unknown,"Soldiers from three barracks took to the streets of the Burkina Faso capital overnight, firing into the air and pillaging as their mutiny entered a third day, an AFP journalist reported Saturday. A group of mutinous soldiers in the early hours of 15 Apri",0,Rioters (Burkina Faso),Military Forces of Burkina Faso (1987-2014),Rioters,,,,12.3703,-1.5247,"12.3703,-1.5247",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613,2,3004,51.40438366467244
2011,4,Burkina Faso,Centre,Ouagadougou,communications,radio station,Violent demonstration,ransacking,unknown,"Soldiers from three barracks took to the streets of the Burkina Faso capital overnight, firing into the air and pillaging as their mutiny entered a third day, an AFP journalist reported Saturday. A group of mutinous soldiers in the early hours of 15 Apri",0,Rioters (Burkina Faso),Military Forces of Burkina Faso (1987-2014),Rioters,,,,12.3703,-1.5247,"12.3703,-1.5247",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,LTE,613,2,30070,463.928933226033
2011,4,Burkina Faso,Centre,Ouagadougou,communications,radio station,Violent demonstration,ransacking,unknown,"Soldiers from three barracks took to the streets of the Burkina Faso capital overnight, firing into the air and pillaging as their mutiny entered a third day, an AFP journalist reported Saturday. A group of mutinous soldiers in the early hours of 15 Apri",0,Rioters (Burkina Faso),Military Forces of Burkina Faso (1987-2014),Rioters,,,,12.3703,-1.5247,"12.3703,-1.5247",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,LTE,613,2,30070,486.6782711864925
2011,4,Burkina Faso,Centre,Ouagadougou,communications,radio station,Violent demonstration,ransacking,unknown,"Soldiers from three barracks took to the streets of the Burkina Faso capital overnight, firing into the air and pillaging as their mutiny entered a third day, an AFP journalist reported Saturday. A group of mutinous soldiers in the early hours of 15 Apri",0,Rioters (Burkina Faso),Military Forces of Burkina Faso (1987-2014),Rioters,,,,12.3703,-1.5247,"12.3703,-1.5247",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,LTE,613,2,30070,595.0099183802243
2021,3,Burkina Faso,Sahel,Silgueye,communications,antenna,Looting/property destruction,sabotage_removed,unknown,"Looting: On 5 March 2021, presumed JNIM militants seized solar panels and batteries from a telecommunications antenna in the village of Silgueye (Djibo, Soum).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.9859,-1.7004,"13.9859,-1.7004",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2021,3,Burkina Faso,Sahel,Silgueye,communications,antenna,Looting/property destruction,sabotage_removed,unknown,"Looting: On 5 March 2021, presumed JNIM militants seized solar panels and batteries from a telecommunications antenna in the village of Silgueye (Djibo, Soum).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.9859,-1.7004,"13.9859,-1.7004",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2021,3,Burkina Faso,Sahel,Silgueye,communications,antenna,Looting/property destruction,sabotage_removed,unknown,"Looting: On 5 March 2021, presumed JNIM militants seized solar panels and batteries from a telecommunications antenna in the village of Silgueye (Djibo, Soum).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.9859,-1.7004,"13.9859,-1.7004",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2021,2,Burkina Faso,Sahel,Silgueye,communications,telecommunications station,Looting/property destruction,ransacking,looting,"Looting: On 23 February 2021, presumed JNIM militants vandalized a telecommunications station in the village of Silgueye (Djibo, Soum). The militants seized batteries at the site.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.9859,-1.7004,"13.9859,-1.7004",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2021,2,Burkina Faso,Sahel,Silgueye,communications,telecommunications station,Looting/property destruction,ransacking,looting,"Looting: On 23 February 2021, presumed JNIM militants vandalized a telecommunications station in the village of Silgueye (Djibo, Soum). The militants seized batteries at the site.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.9859,-1.7004,"13.9859,-1.7004",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2021,2,Burkina Faso,Sahel,Silgueye,communications,telecommunications station,Looting/property destruction,ransacking,looting,"Looting: On 23 February 2021, presumed JNIM militants vandalized a telecommunications station in the village of Silgueye (Djibo, Soum). The militants seized batteries at the site.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.9859,-1.7004,"13.9859,-1.7004",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2021,2,Burkina Faso,Sahel,Silgueye,communications,telecommunications station,Looting/property destruction,ransacking,looting,"Looting: On 23 February 2021, presumed JNIM militants vandalized a telecommunications station in the village of Silgueye (Djibo, Soum). The militants seized batteries at the site.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.9859,-1.7004,"13.9859,-1.7004",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
